ID,plate,sym,well,temp,treatment,lacerate,day,dpl,tent_count,day_cat
Plate 7_A4_Apo_25C,Plate 7,Apo,A4,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_A4_Apo_25C,Plate 7,Apo,A4,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 7_A4_Apo_25C,Plate 7,Apo,A4,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,0,day_9
Plate 7_A4_Apo_25C,Plate 7,Apo,A4,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,0,day_10
Plate 7_A4_Apo_25C,Plate 7,Apo,A4,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,0,day_11
Plate 7_A4_Apo_25C,Plate 7,Apo,A4,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 7_A4_Apo_25C,Plate 7,Apo,A4,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 7_A4_Apo_25C,Plate 7,Apo,A4,25C (ambient),Apo_25,1,21 dpl,21,na,day_21
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,0,day_9
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,0,day_10
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,0,day_11
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,0,day_13
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,0,day_14
Plate 7_A5_Apo_25C,Plate 7,Apo,A5,25C (ambient),Apo_25,1,21 dpl,21,0,day_21
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,5,day_8
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,5,day_9
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,5,day_10
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 7_A6_Apo_25C,Plate 7,Apo,A6,25C (ambient),Apo_25,1,21 dpl,21,na,day_21
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,3,day_6
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,3,day_7
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,6,day_8
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,6,day_9
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,?,day_10
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,1,21 dpl,21,na,day_21
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"0 dpi

07.28.2025",0,0,day_0
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"3 dpl

07.31.2025",3,0,day_3
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"4 dpl

08.01.2025",4,0,day_4
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"5 dpl

08.02.2025",5,na,day_5
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"6 dpl

08.03. 2025",6,na,day_6
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"7 dpl

08.04.2025",7,na,day_7
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"8 dpl

08.05.2025",8,na,day_8
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"9 dpl

08.06.2025",9,na,day_9
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"10 dpl

08.07.2025",10,na,day_10
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"11 dpl

08.08.2025",11,na,day_11
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"13 dpl

08.10.2025",13,na,day_13
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,"14 dpl

08.11.2025",14,na,day_14
Plate 7_B1_Apo_25C,Plate 7,Apo,B1,25C (ambient),Apo_25,2,21 dpl,21,na,day_21
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,0,day_9
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,0,day_10
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,0,day_11
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,0,day_13
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,0,day_14
Plate 7_B2_Apo_25C,Plate 7,Apo,B2,25C (ambient),Apo_25,1,21 dpl,21,0,day_21
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,11,day_7
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,11,day_8
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,11,day_9
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,na,day_10
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,na,day_11
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 7_B3_Apo_25C,Plate 7,Apo,B3,25C (ambient),Apo_25,1,21 dpl,21,na,day_21
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,1,day_8
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,1,day_9
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,2,day_10
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,2,day_11
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,2,day_13
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,2,day_14
Plate 7_B4_Apo_25C,Plate 7,Apo,B4,25C (ambient),Apo_25,1,21 dpl,21,2,day_21
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,4,day_6
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,4,day_7
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,4,day_8
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,4,day_9
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,4,day_10
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,4,day_11
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,4,day_13
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,4,day_14
Plate 7_B5_Apo_25C,Plate 7,Apo,B5,25C (ambient),Apo_25,1,21 dpl,21,4,day_21
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,1,day_7
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,12,day_8
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,12,day_9
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,12,day_10
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,12,day_11
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,12,day_13
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,12,day_14
Plate 7_B6_Apo_25C,Plate 7,Apo,B6,25C (ambient),Apo_25,1,21 dpl,21,12,day_21
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,5,day_8
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,5,day_9
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,5,day_10
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,5,day_11
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 7_C1_Apo_25C,Plate 7,Apo,C1,25C (ambient),Apo_25,1,21 dpl,21,na,day_21
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,9,day_8
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,9,day_9
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,9,day_10
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,9,day_11
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,na,day_13
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,na,day_14
Plate 7_C2_Apo_25C,Plate 7,Apo,C2,25C (ambient),Apo_25,1,21 dpl,21,na,day_21
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,0,day_9
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,0,day_10
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,0,day_11
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,0,day_13
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,0,day_14
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,1,21 dpl,21,0,day_21
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"0 dpi

07.28.2025",0,na,day_0
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"3 dpl

07.31.2025",3,na,day_3
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"4 dpl

08.01.2025",4,na,day_4
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"5 dpl

08.02.2025",5,na,day_5
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"6 dpl

08.03. 2025",6,na,day_6
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"7 dpl

08.04.2025",7,na,day_7
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"8 dpl

08.05.2025",8,na,day_8
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"9 dpl

08.06.2025",9,na,day_9
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"10 dpl

08.07.2025",10,na,day_10
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"11 dpl

08.08.2025",11,na,day_11
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"13 dpl

08.10.2025",13,na,day_13
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,"14 dpl

08.11.2025",14,na,day_14
Plate 7_C3_Apo_25C,Plate 7,Apo,C3,25C (ambient),Apo_25,2,21 dpl,21,na,day_21
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,0,day_9
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,0,day_10
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,0,day_11
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,0,day_13
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,?,day_14
Plate 7_C4_Apo_25C,Plate 7,Apo,C4,25C (ambient),Apo_25,1,21 dpl,21,?,day_21
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,0,day_9
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,0,day_10
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,0,day_11
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"13 dpl

08.10.2025",13,0,day_13
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,"14 dpl

08.11.2025",14,0,day_14
Plate 7_C5_Apo_25C,Plate 7,Apo,C5,25C (ambient),Apo_25,1,21 dpl,21,?,day_21
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"0 dpi

07.28.2025",0,0,day_0
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"3 dpl

07.31.2025",3,0,day_3
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"4 dpl

08.01.2025",4,0,day_4
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"5 dpl

08.02.2025",5,0,day_5
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"6 dpl

08.03. 2025",6,0,day_6
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"7 dpl

08.04.2025",7,0,day_7
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"8 dpl

08.05.2025",8,0,day_8
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"9 dpl

08.06.2025",9,0,day_9
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"10 dpl

08.07.2025",10,0,day_10
Plate 7_C6_Apo_25C,Plate 7,Apo,C6,25C (ambient),Apo_25,1,"11 dpl

08.08.2025",11,0,day_11
